FB,2016-08-02 00:00:00+00:00,123.09
FB,2016-08-03 00:00:00+00:00,122.51
FB,2016-08-04 00:00:00+00:00,124.36
FB,2016-08-05 00:00:00+00:00,125.15
FB,2016-08-08 00:00:00+00:00,125.26
FB,2016-08-09 00:00:00+00:00,125.06
FB,2016-08-10 00:00:00+00:00,124.88
FB,2016-08-11 00:00:00+00:00,124.9
FB,2016-08-12 00:00:00+00:00,124.88
FB,2016-08-15 00:00:00+00:00,123.9
FB,2016-08-16 00:00:00+00:00,123.3
FB,2016-08-17 00:00:00+00:00,124.37
FB,2016-08-18 00:00:00+00:00,123.91
FB,2016-08-19 00:00:00+00:00,123.56
FB,2016-08-22 00:00:00+00:00,124.15
FB,2016-08-23 00:00:00+00:00,124.37
FB,2016-08-24 00:00:00+00:00,123.48
FB,2016-08-25 00:00:00+00:00,123.89
FB,2016-08-26 00:00:00+00:00,124.96
FB,2016-08-29 00:00:00+00:00,126.54
FB,2016-08-30 00:00:00+00:00,125.84
FB,2016-08-31 00:00:00+00:00,126.12
FB,2016-09-01 00:00:00+00:00,126.17
FB,2016-09-02 00:00:00+00:00,126.51
FB,2016-09-06 00:00:00+00:00,129.73
FB,2016-09-07 00:00:00+00:00,131.05
FB,2016-09-08 00:00:00+00:00,130.27
FB,2016-09-09 00:00:00+00:00,127.1
FB,2016-09-12 00:00:00+00:00,128.69
FB,2016-09-13 00:00:00+00:00,127.21
FB,2016-09-14 00:00:00+00:00,127.77
FB,2016-09-15 00:00:00+00:00,128.35
FB,2016-09-16 00:00:00+00:00,129.07
FB,2016-09-19 00:00:00+00:00,128.65
FB,2016-09-20 00:00:00+00:00,128.64
FB,2016-09-21 00:00:00+00:00,129.94
FB,2016-09-22 00:00:00+00:00,130.08
FB,2016-09-23 00:00:00+00:00,127.96
FB,2016-09-26 00:00:00+00:00,127.31
FB,2016-09-27 00:00:00+00:00,128.69
FB,2016-09-28 00:00:00+00:00,129.23
FB,2016-09-29 00:00:00+00:00,128.09
FB,2016-09-30 00:00:00+00:00,128.27
FB,2016-10-03 00:00:00+00:00,128.77
FB,2016-10-04 00:00:00+00:00,128.19
FB,2016-10-05 00:00:00+00:00,128.47
FB,2016-10-06 00:00:00+00:00,128.74
FB,2016-10-07 00:00:00+00:00,128.99
FB,2016-10-10 00:00:00+00:00,130.24
FB,2016-10-11 00:00:00+00:00,128.88
FB,2016-10-12 00:00:00+00:00,129.05
FB,2016-10-13 00:00:00+00:00,127.82
FB,2016-10-14 00:00:00+00:00,127.88
FB,2016-10-17 00:00:00+00:00,127.54
FB,2016-10-18 00:00:00+00:00,128.57
FB,2016-10-19 00:00:00+00:00,130.11
FB,2016-10-20 00:00:00+00:00,130.0
FB,2016-10-21 00:00:00+00:00,132.07
FB,2016-10-24 00:00:00+00:00,133.28
FB,2016-10-25 00:00:00+00:00,132.29
FB,2016-10-26 00:00:00+00:00,131.04
FB,2016-10-27 00:00:00+00:00,129.69
FB,2016-10-28 00:00:00+00:00,131.29
FB,2016-10-31 00:00:00+00:00,130.99
FB,2016-11-01 00:00:00+00:00,129.5
FB,2016-11-02 00:00:00+00:00,127.17
FB,2016-11-03 00:00:00+00:00,120.0
FB,2016-11-04 00:00:00+00:00,120.75
FB,2016-11-07 00:00:00+00:00,122.15
FB,2016-11-08 00:00:00+00:00,124.22
FB,2016-11-09 00:00:00+00:00,123.18
FB,2016-11-10 00:00:00+00:00,120.8
FB,2016-11-11 00:00:00+00:00,119.02
FB,2016-11-14 00:00:00+00:00,115.08
FB,2016-11-15 00:00:00+00:00,117.2
FB,2016-11-16 00:00:00+00:00,116.34
FB,2016-11-17 00:00:00+00:00,117.79
FB,2016-11-18 00:00:00+00:00,117.02
FB,2016-11-21 00:00:00+00:00,121.77
FB,2016-11-22 00:00:00+00:00,121.47
